1/1	Stay safe, be good, care for each other, and talk with your family, friends, and others about getting vaccinated.
1/1	Staying at home while the vaccine is rolled out has made all the difference. The number of new COVID-19 infections in Barking and Dagenham has decreased dramatically in recent weeks. New daily infections are at a two-month low. Together we are keeping our community & NHS safe.
0/0	Sterilising the new generations, the future of mankind?!
0/0	Stick it where the sun don't shine
1/1	Stick me! Stick me! Stick me! After the essential workers I suppose. But then stick me!
1/1	Stick the shot on my arm. I'll take it.
0/-1	Stick ya vaccine ðŸ˜­
0/0	Stick your vaccine where the sun don't shine, more people need to wake up.
0/0	Still 99.7 survival rate .....let’s talk about the millions that survived it
0/0	Still a no for me!
0/0	Still can't find a vaccine or cure for cancer, but can conjure up a vaccine for this virus in less than a year
1/1	Still freaked out about the vaccine, but even more scared not to get it. I just hope I don’t have a horrible reaction. Thanks for all your info. So informative.
1/1	Still glad I got the vaccine!
0/0	Still not convinced to get it.
0/0	Still not getting THIS vaccine and Iâ€™m no anti-vaxxer at all.
0/0	Still not getting the vaccine.
1/-1	Still not had mine waiting I,m at high risk when have mine I can get out not bean out in a year hope it soon
0/0	Still not taking it. Nice try.
0/0	Still not touching it with a barge pole - sorry! Have done too much research of my own
1/1	Still waiting and waiting to get mine...Hopefully next week..
0/-1	Still yet to see, hear or read of ONE person dying in the street due to this 'killer virus'
1/1	Stop being hesitant. Get your vaccine when you can. Not everything is a conspiracy. Let's end this pandemic.
1/1	Stop believing everything they say on here. Take the vaccine. The only way we'll get rid of this virus. I am.
1/1	Stop dragging your feet states.
0/0	Stop forcing things on people they don‘t want. Nuff said.
1/1	Stop making people believe vaccines cause autism
1/1	Stop spreading disinformation. It was not rushed. There is lots of Covid out there so it didn’t take long to prove. You deserve to be put down for calling vaccines dangerous. You are dangerous. Vaccines have millions of lives every year
0/-1	Stop talking about this virus, the virus doesn't existe. It is just an cibervirus, the cibervirus of Bill Gates , Elon Musk, and others part of New Age MHO . They want to kill 50% of people în the world.
0/0	Stop the forced poisoning NOW.
1	Stop the spread of mis-info! Trust our scientists and doctors. Take the vaccine and save everyone around you
1/1	Stop the spread of the virus!
0/-1	Stop torturing the people’s mind to take the vaccine.
0/0	Stop vaxxing healthy people.
1/1	Stop with the conspiracies
0/0	Stop worrying people of immunizing fake vaccine fake covid19 evil UNICEF don't bring this fake to Ghana 😡
1/1	Stopping a pandemic requires using all the tools we have available.
0/-1	Storytime: my children changed their molecural structure and became plants bc of vaccines
0/0	Stright up nope
0/0	Studies have shown people who never had a vaccine are healthier than those that do.
0/0	Study? They haven't even studied the original one. The people getting these experimental injections are the study. No liability
0/0	Studying your report, it looks like my safest option is to opt out. I appreciate your transparency. I just hope others read it.
1/1	Such a sense of relief and gratitude to the NHS and scientists who made it happen.
1/1	Such good information hope this makes people take the vaccine!!!
1/1	Such good news. Thank goodness for the scientists that made this possible.
1/1	Super impressed with the county vaccine center. In and out quickly with my first dose, scheduled for second. Thanks to all who are working hard to keep us safe.
1/1	Super informative. Makes me feel better getting the vaccine tomorrow.
1/1	Sure didn't want to miss seeing the Inauguration yesterday, but my personal celebration was keeping my appointment to get the Covid vaccine instead. Then today my 96-year old aunt called from her assisted living residence, finally feeling like talking as she's fighting Covid, but she's beginning to improve. They have been on lockdown since the beginning and have only recently had Covid cases. Her best friend at the facility was buried today and she was feeling low. We cheered each other up, counting blessings. Times are hard for everyone, but if you still love this precious gift of life: Get the shot when offered.
0/0	Sure get in line for an experiment, don't know if it's going toto work agaiinst COVID your just kill you altogegther!!! No thanks not me, I’m not interested in being a guinea pig.
0/0	Sure sounds like his death was caused by that shitty vaccine
0/0	Sure! The COVID-19 vaccine is totally safe, until it is administered!
0/0	Sure, its "safe" in the short-term. These novel genetically modified vaccines have ZERO long-term safety assurance. So, please stop saying these are "safe", without a disclaimer.
0/0	Surrender 100% of your humanity for something with around a less than 1% chance to affect you. Their numbers. All from a "deadly virus" you need to have an unreliable high false positive test not specifically designed to detect this 99% survival "virus"
0/0	Surviving Covid just to die because of the vaccine. I'll wait till they sort this out
0/0	Sweden are open for business and don’t need any experimental vaccines as they have reached natural immunity because they did not lockdown.
1/1	Sweet! Fantastic news!!
1/1	Sweet, let’s see it happen. We’re still a month away from being able to get vaccinated, and wifey is pretty high risk. If waiting a little more means we can get the “one and done” shot, then fine.
0/0	Switzerland has withheld approval for AstraZeneca's COVID-19 vaccine, drugs regulator Swissmedic said on Wednesday, demanding more efficacy and quality data before greenlighting a shot that won European Union approval last week.
0/0	Synthetic strands of mRNA? No, thank you. Never ever tried on humans? No, thank you.
0/1	TF u mean my turn???? What is there a list or something? I won’t be taking that crap!!
1/1	THANK GOD, I am waiting for my turn
1/1	THANK YOU for the hope and the gift that could save humanity. God bless all of your staff who tirelessly worked to make this magic happen.
0/-1	THANKS FOR THIS VIDEO!!! ive been wondering lol
1/1	THERE ARE SO MANY PEOPLE DYING AND THEY ARE SAYING TO NOT TAKE THE VACCINES.. SPEAK FOR YOURSELVES YOU IDIOTSSS!!!
